"area","price","MS.SubClass","MS.Zoning","Lot.Frontage","Lot.Area","Street","Lot.Shape","Land.Contour","Lot.Config","Land.Slope","Neighborhood","Condition.1","Condition.2","Bldg.Type","House.Style","Overall.Qual","Overall.Cond","Year.Built","Year.Remod.Add","Roof.Style","Roof.Matl","Exterior.1st","Exterior.2nd","Mas.Vnr.Type","Mas.Vnr.Area","Exter.Qual","Exter.Cond","Foundation","Bsmt.Qual","Bsmt.Cond","BsmtFin.Type.1","BsmtFin.SF.1","BsmtFin.SF.2","Bsmt.Unf.SF","Total.Bsmt.SF","Heating","Heating.QC","Central.Air","X1st.Flr.SF","X2nd.Flr.SF","Low.Qual.Fin.SF","Bsmt.Full.Bath","Bsmt.Half.Bath","Full.Bath","Half.Bath","Bedroom.AbvGr","Kitchen.AbvGr","Kitchen.Qual","TotRms.AbvGrd","Functional","Fireplaces","Garage.Type","Garage.Yr.Blt","Garage.Finish","Garage.Cars","Garage.Area","Garage.Qual","Garage.Cond","Paved.Drive","Wood.Deck.SF","Open.Porch.SF","Enclosed.Porch","X3Ssn.Porch","Screen.Porch","Pool.Area","Misc.Val","Mo.Sold","Yr.Sold","Sale.Type","Sale.Condition"
990,146000,20,"RL",60,8428,"Pave","SomeAggedLvls","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","1Story",5,7,1994,1994,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","SomeAggedLvls","PConc","Gd","SomeAggedLvls","GLQ",420,0,570,990,"GasA","Ex","Y",990,0,0,1,0,1,0,3,1,"TA",5,"Typ",0,"Detchd",1995,"Unf",1,384,"TA","TA","Y",256,0,0,0,0,0,0,7,2007,"WD ","Normal"
1097,147900,20,"RL",70,16561,"Pave","SomeAggedLvls","SomeAggedLvls","Inside","SomeAggedLvls","SomeAggedLvls","Norm","Norm","1Fam","1Story",5,5,1996,1996,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","ALQ",549,0,548,1097,"GasA","Ex","Y",1097,0,0,1,0,1,1,3,1,"TA",6,"Typ",0,"Attchd",1996,"Unf",1,242,"TA","TA","Y",306,0,0,0,0,0,0,7,2007,"WD ","Normal"
1786,204750,60,"RL",69,9337,"Pave","IR1","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","2Story",6,5,1997,1997,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","SomeAggedLvls","PConc","Gd","TA","GLQ",648,0,176,824,"GasA","Ex","Y",905,881,0,1,0,2,1,3,1,"Gd",7,"Typ",0,"Attchd",1997,"RFn",2,684,"TA","TA","Y",0,162,0,0,0,0,0,5,2007,"WD ","Normal"
1873,235500,60,"RL",47,10820,"Pave","SomeAggedLvls","Lvl","SomeAggedLvls","Gtl","SomeAggedLvls","Norm","Norm","1Fam","2Story",7,5,1999,1999,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","GLQ",342,0,646,988,"GasA","Ex","Y",988,885,0,0,0,2,1,3,1,"Gd",7,"Typ",1,"Attchd",1999,"RFn",2,597,"TA","TA","Y",202,123,0,0,0,0,0,3,2007,"WD ","Normal"
1753,217000,60,"RL",43,12352,"Pave","SomeAggedLvls","Lvl","SomeAggedLvls","Gtl","SomeAggedLvls","Norm","Norm","1Fam","2Story",7,5,1998,1999,"Gable","CompShg","VinylSd","VinylSd","BrkFace",290,"Gd","TA","PConc","Gd","TA","GLQ",638,0,215,853,"GasA","Ex","Y",853,900,0,1,0,2,1,3,1,"TA",7,"Typ",1,"Attchd",1998,"RFn",2,534,"TA","TA","Y",0,74,0,0,0,0,0,3,2007,"WD ","Normal"
1690,190550,60,"RL",68,9543,"Pave","IR1","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","2Story",7,5,2001,2001,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Unf",0,0,845,845,"GasA","Ex","Y",845,845,0,0,0,2,1,3,1,"Gd",7,"Typ",0,"Attchd",2001,"RFn",2,517,"TA","TA","Y",0,103,0,0,0,0,0,2,2007,"WD ","Normal"
1479,226000,20,"RL",72,10665,"Pave","IR1","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","1Story",7,5,2003,2003,"Gable","CompShg","VinylSd","VinylSd","BrkFace",167,"Gd","TA","PConc","Gd","TA","GLQ",1013,0,440,1453,"GasA","Ex","Y",1479,0,0,1,0,2,0,3,1,"Gd",7,"Typ",0,"Attchd",2003,"RFn",2,558,"TA","TA","Y",144,29,0,0,0,0,0,6,2007,"WD ","Normal"
1668,180000,60,"RL",72,11317,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","2Story",7,5,2003,2003,"Gable","CompShg","VinylSd","VinylSd","BrkFace",101,"Gd","TA","PConc","Gd","TA","Unf",0,0,840,840,"GasA","Ex","Y",840,828,0,0,0,2,1,3,1,"Gd",8,"Typ",0,"Attchd",2003,"RFn",2,500,"TA","TA","Y",144,68,0,0,0,0,0,9,2007,"WD ","Normal"
894,131000,20,"RL",97,11800,"Pave","IR1","SomeAggedLvls","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","1Story",5,5,1974,1974,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","Gd","TA","SomeAggedLvls",663,0,201,864,"GasA","TA","Y",894,0,0,0,0,1,0,3,1,"TA",5,"Typ",0,"Attchd",1974,"Unf",2,440,"TA","TA","Y",0,0,0,0,0,0,0,8,2007,"WD ","SomeAggedLvls"
1025,153500,80,"RL",59,8660,"Pave","IR1","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","SomeAggedLvls",5,5,1976,1976,"Gable","CompShg","VinylSd","VinylSd","BrkFace",113,"TA","SomeAggedLvls","CBlock","Gd","TA","GLQ",502,0,513,1015,"GasA","TA","Y",1025,0,0,0,0,2,0,3,1,"TA",6,"Typ",1,"Detchd",1979,"Unf",2,370,"TA","TA","Y",127,0,0,0,0,0,0,7,2007,"WD ","Normal"
1009,160000,80,"RL",72,9720,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","SomeAggedLvls",5,7,1977,1977,"Gable","CompShg","SomeAggedLvls","VinylSd","BrkFace",51,"TA","TA","CBlock","TA","SomeAggedLvls","ALQ",755,0,240,995,"GasA","TA","Y",1009,0,0,0,0,2,0,3,1,"TA",6,"Typ",1,"Detchd",1977,"Unf",2,576,"TA","TA","Y",0,0,0,0,0,0,0,6,2007,"WD ","Normal"
1040,134900,20,"RL",45,8982,"Pave","IR1","Lvl","SomeAggedLvls","Gtl","SomeAggedLvls","Norm","Norm","1Fam","1Story",5,5,1977,1977,"Gable","CompShg","SomeAggedLvls","SomeAggedLvls","None",0,"TA","TA","CBlock","Gd","TA","ALQ",539,0,501,1040,"GasA","TA","Y",1040,0,0,0,0,1,1,3,1,"TA",5,"Typ",0,"Detchd",1977,"Unf",2,748,"TA","TA","Y",0,0,0,0,0,0,0,1,2007,"WD ","Normal"
907,130000,20,"RL",39,16300,"Pave","IR1","Lvl","SomeAggedLvls","Gtl","SomeAggedLvls","Norm","Norm","1Fam","1Story",5,4,1977,1977,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","Gd","TA","SomeAggedLvls",60,417,399,876,"GasA","TA","Y",907,0,0,1,0,1,0,3,1,"TA",5,"Typ",0,"Attchd",1977,"RFn",1,308,"TA","TA","Y",0,0,0,0,0,0,0,1,2007,"WD ","Normal"
879,120000,20,"RL",75,9675,"Pave","Reg","Lvl","Corner","Gtl","SomeAggedLvls","Norm","Norm","1Fam","1Story",5,6,1975,1975,"Hip","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","SomeAggedLvls",330,432,102,864,"GasA","TA","Y",879,0,0,0,0,1,0,3,1,"TA",5,"Typ",0,"Attchd",1975,"Unf",2,440,"TA","TA","Y",0,80,0,0,0,0,0,9,2007,"SomeAggedLvls","Normal"
882,112500,20,"RL",70,7700,"Pave","Reg","Lvl","Corner","Gtl","SomeAggedLvls","Norm","Norm","1Fam","1Story",5,5,1972,1972,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","TA","SomeAggedLvls",138,468,276,882,"GasA","TA","Y",882,0,0,1,0,1,0,3,1,"TA",5,"Typ",0,"Detchd",1980,"Unf",2,461,"TA","TA","Y",96,0,0,0,0,0,0,3,2007,"WD ","Normal"
969,122000,20,"RL",120,10356,"Pave","Reg","Lvl","Corner","Gtl","SomeAggedLvls","Norm","Norm","1Fam","1Story",5,6,1975,1975,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","SomeAggedLvls",716,0,253,969,"GasA","TA","Y",969,0,0,0,0,1,1,3,1,"TA",5,"Typ",0,"Attchd",1975,"Unf",2,440,"TA","TA","Y",0,0,0,0,0,0,0,1,2007,"WD ","Normal"
864,127000,20,"RL",60,7200,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","1Story",5,5,1972,2000,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","TA","ALQ",671,0,193,864,"GasA","Gd","Y",864,0,0,1,0,1,0,3,1,"SomeAggedLvls",5,"Typ",0,"Detchd",1977,"Fin",2,576,"SomeAggedLvls","SomeAggedLvls","Y",155,0,0,0,0,0,0,9,2007,"WD ","Normal"
875,117000,20,"RL",60,7200,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","1Story",4,8,1972,2006,"Gable","CompShg","SomeAggedLvls","SomeAggedLvls","None",0,"TA","SomeAggedLvls","CBlock","TA","TA","SomeAggedLvls",385,0,0,385,"GasA","Gd","Y",875,0,0,0,0,1,0,3,1,"Gd",5,"Typ",0,"Detchd",1975,"Unf",2,728,"TA","TA","Y",352,0,0,0,0,0,0,10,2007,"WD ","Normal"
2000,305900,20,"RL",80,10386,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","1Story",8,5,2004,2005,"Gable","CompShg","SomeAggedLvls","SomeAggedLvls","SomeAggedLvls",246,"Gd","TA","PConc","Gd","TA","GLQ",1464,0,536,2000,"GasA","Ex","Y",2000,0,0,1,0,2,0,3,1,"Gd",8,"Typ",0,"Attchd",2004,"Fin",3,888,"TA","TA","Y",168,0,0,0,0,0,0,7,2007,"WD ","Normal"
1459,192000,20,"RL",70,8749,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","1Story",7,5,2002,2002,"Gable","CompShg","VinylSd","VinylSd","BrkFace",100,"Gd","TA","PConc","Gd","TA","Unf",0,0,1459,1459,"GasA","Ex","Y",1459,0,0,0,0,2,0,3,1,"Gd",6,"Typ",1,"Attchd",2002,"RFn",2,527,"TA","TA","Y",192,39,0,0,0,0,0,9,2007,"WD ","Normal"
1932,213000,60,"RL",70,8749,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","2Story",7,5,2003,2003,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","GLQ",654,0,325,979,"GasA","Ex","Y",992,940,0,1,0,2,1,3,1,"Gd",7,"Typ",1,"Attchd",2003,"RFn",2,610,"TA","TA","Y",0,120,0,0,0,0,0,6,2007,"WD ","Normal"
1729,200000,60,"RL",65,8158,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","2Story",7,5,2002,2002,"Gable","CompShg","VinylSd","VinylSd","BrkFace",214,"Gd","TA","PConc","Gd","TA","Unf",0,0,860,860,"GasA","Ex","Y",860,869,0,0,0,2,1,3,1,"Gd",7,"Typ",0,"Attchd",2002,"Fin",2,542,"TA","TA","Y",386,63,0,0,0,0,0,8,2007,"WD ","Normal"
2452,267000,60,"RL",66,16226,"Pave","SomeAggedLvls","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","2Story",8,5,1998,1999,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","GLQ",281,0,747,1028,"GasA","Ex","Y",1210,1242,0,0,0,2,1,4,1,"Gd",9,"Typ",1,"SomeAggedLvls",1998,"Fin",2,683,"TA","TA","Y",208,50,0,0,0,0,0,5,2007,"WD ","Normal"
1592,228000,20,"RL",73,11927,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","1Story",8,5,1994,1995,"Hip","CompShg","HdBoard","HdBoard","BrkFace",519,"Gd","TA","PConc","Gd","TA","SomeAggedLvls",408,465,683,1556,"GasA","Ex","Y",1592,0,0,0,0,2,0,3,1,"Gd",7,"Typ",1,"Attchd",1994,"Fin",2,484,"TA","TA","Y",120,35,0,0,0,0,0,6,2007,"WD ","Normal"
1668,285000,20,"RL",90,11248,"Pave","IR1","Lvl","Corner","Gtl","SomeAggedLvls","Norm","Norm","1Fam","1Story",9,5,2002,2002,"Hip","CompShg","VinylSd","VinylSd","SomeAggedLvls",215,"Gd","TA","PConc","Gd","TA","GLQ",1059,0,567,1626,"GasA","Ex","Y",1668,0,0,1,0,2,0,3,1,"Gd",7,"Typ",1,"Attchd",2002,"Fin",3,702,"TA","TA","Y",257,45,0,0,0,0,0,7,2007,"WD ","Normal"
2090,240000,60,"RL",80,10000,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","2Story",8,5,1995,1996,"Gable","CompShg","VinylSd","VinylSd","BrkFace",438,"Gd","TA","PConc","Gd","TA","GLQ",1079,0,141,1220,"GasA","Ex","Y",1220,870,0,1,0,2,1,3,1,"Gd",8,"Typ",1,"Attchd",1995,"RFn",2,556,"TA","TA","Y",0,65,0,0,0,0,0,12,2007,"WD ","Normal"
848,131500,120,"RM",36,4435,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","SomeAggedLvls","1Story",6,5,2003,2003,"Gable","CompShg","VinylSd","VinylSd","BrkFace",170,"Gd","TA","PConc","Gd","TA","GLQ",659,0,189,848,"GasA","Ex","Y",848,0,0,1,0,1,0,1,1,"Gd",3,"Typ",0,"Attchd",2003,"Fin",2,420,"TA","TA","Y",140,0,0,0,0,0,0,11,2007,"WD ","Normal"
1341,246900,20,"RL",73,17227,"Pave","SomeAggedLvls","Lvl","SomeAggedLvls","SomeAggedLvls","SomeAggedLvls","Norm","Norm","1Fam","1Story",8,5,1999,2000,"Gable","CompShg","VinylSd","VinylSd","BrkFace",158,"Gd","TA","PConc","Gd","TA","GLQ",915,0,426,1341,"GasA","Ex","Y",1341,0,0,1,0,1,1,1,1,"Gd",5,"Typ",1,"Attchd",1999,"RFn",2,482,"TA","TA","Y",240,84,0,0,0,0,0,1,2007,"WD ","Normal"
1928,219500,60,"RL",65,8200,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","2Story",7,5,2003,2004,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Unf",0,0,847,847,"GasA","Ex","Y",847,1081,0,0,0,2,1,4,1,"Gd",8,"Typ",1,"SomeAggedLvls",2003,"Fin",2,434,"TA","TA","Y",100,48,0,0,0,0,0,7,2007,"WD ","Normal"
1337,185000,20,"RL",65,8450,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","1Story",7,5,2003,2003,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","GLQ",699,0,638,1337,"GasA","Ex","Y",1337,0,0,1,0,2,0,3,1,"Gd",6,"Typ",0,"Attchd",2003,"RFn",2,531,"TA","TA","Y",0,39,0,0,0,0,0,10,2007,"WD ","Normal"
1476,179400,60,"RL",70,8145,"Pave","IR1","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","2Story",7,5,2007,2007,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Unf",0,0,738,738,"GasA","Ex","Y",738,738,0,0,0,2,1,3,1,"Gd",7,"Typ",0,"Attchd",2007,"RFn",2,552,"TA","TA","Y",0,35,0,0,0,0,0,6,2007,"SomeAggedLvls","SomeAggedLvls"
1797,213500,60,"RL",79,9245,"Pave","IR1","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","2Story",7,5,2006,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Unf",0,0,939,939,"GasA","Ex","Y",939,858,0,0,0,2,1,3,1,"Gd",8,"Typ",0,"Attchd",2006,"RFn",2,639,"TA","TA","Y",144,53,0,0,0,0,0,4,2007,"WD ","Normal"
1422,179600,20,"RL",63,8500,"Pave","Reg","Lvl","SomeAggedLvls","Gtl","SomeAggedLvls","Norm","Norm","1Fam","1Story",7,5,2004,2004,"Gable","CompShg","VinylSd","VinylSd","BrkFace",106,"Gd","TA","PConc","Gd","TA","Unf",0,0,1422,1422,"GasA","Ex","Y",1422,0,0,0,0,2,0,3,1,"Gd",7,"Typ",0,"Attchd",2004,"RFn",2,626,"TA","TA","Y",192,60,0,0,0,0,0,11,2007,"WD ","Normal"
1190,173500,20,"RL",65,8769,"Pave","Reg","Lvl","SomeAggedLvls","Gtl","SomeAggedLvls","Norm","Norm","1Fam","1Story",7,5,2005,2005,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","GLQ",709,0,460,1169,"GasA","Ex","Y",1190,0,0,1,0,2,0,2,1,"Gd",5,"Typ",0,"Attchd",2005,"RFn",2,578,"TA","TA","Y",100,41,0,0,0,0,0,10,2007,"WD ","Normal"
1330,167840,20,"RL",64,8334,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","1Story",6,5,2006,2007,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Unf",0,0,1330,1330,"GasA","Ex","Y",1330,0,0,0,0,2,0,3,1,"Gd",6,"Typ",1,"Attchd",2006,"Fin",2,437,"TA","TA","Y",0,23,0,0,0,0,0,7,2007,"SomeAggedLvls","SomeAggedLvls"
1491,168675,60,"RL",64,8333,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","2Story",7,5,2006,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Unf",0,0,738,738,"GasA","Gd","Y",738,753,0,0,0,2,1,3,1,"Gd",7,"Typ",1,"Attchd",2006,"RFn",2,484,"TA","TA","Y",100,30,0,0,0,0,0,5,2007,"WD ","Normal"
1536,167000,60,"RL",64,9045,"Pave","IR1","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","2Story",5,5,2005,2005,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Unf",0,0,768,768,"GasA","Ex","Y",768,768,0,0,0,2,1,3,1,"Gd",6,"Typ",0,"Attchd",2005,"Fin",2,400,"TA","TA","Y",0,40,0,0,0,0,0,6,2007,"WD ","Normal"
1214,140000,20,"RL",70,9170,"Pave","Reg","Lvl","Corner","Gtl","SomeAggedLvls","SomeAggedLvls","Norm","1Fam","1Story",5,7,1965,1965,"Hip","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","ALQ",698,96,420,1214,"GasA","Ex","Y",1214,0,0,1,0,1,0,2,1,"TA",6,"Typ",0,"Detchd",1965,"Unf",2,461,"SomeAggedLvls","SomeAggedLvls","Y",0,0,184,0,0,0,400,4,2007,"WD ","Normal"
936,118500,85,"RL",75,9825,"Pave","Reg","SomeAggedLvls","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","SomeAggedLvls",5,5,1967,1967,"Gable","CompShg","HdBoard","HdBoard","BrkFace",162,"TA","TA","CBlock","Gd","TA","ALQ",936,0,0,936,"GasA","Gd","Y",936,0,0,1,0,1,0,2,1,"TA",4,"Typ",1,"Attchd",1967,"Unf",1,384,"TA","TA","Y",405,0,0,0,0,0,450,8,2007,"WD ","SomeAggedLvls"
1088,110000,20,"RL",67,8308,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","1Story",4,6,1963,1963,"Gable","CompShg","VinylSd","VinylSd","SomeAggedLvls",20,"TA","SomeAggedLvls","CBlock","TA","TA","SomeAggedLvls",132,841,115,1088,"GasA","TA","Y",1088,0,0,0,0,1,0,2,1,"TA",4,"Typ",0,"Detchd",2002,"Unf",2,520,"TA","TA","SomeAggedLvls",0,0,0,0,0,0,0,6,2007,"SomeAggedLvls","Normal"
960,94750,20,"RL",73,10921,"Pave","Reg","SomeAggedLvls","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","1Story",4,5,1965,1965,"Hip","CompShg","HdBoard","HdBoard","BrkFace",48,"TA","TA","CBlock","TA","TA","SomeAggedLvls",520,0,440,960,"GasA","TA","Y",960,0,0,1,0,1,0,3,1,"TA",6,"Typ",0,"Attchd",1965,"Fin",1,432,"TA","TA","SomeAggedLvls",120,0,0,0,0,0,0,5,2007,"WD ","Normal"
1351,122000,50,"RL",74,16287,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","1.5Fin",5,6,1925,1950,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","SomeAggedLvls","CBlock","TA","TA","ALQ",130,105,666,901,"GasA","TA","Y",901,450,0,1,0,1,0,3,1,"TA",7,"Typ",1,"Detchd",1975,"Unf",2,576,"TA","TA","SomeAggedLvls",0,0,43,0,100,0,0,7,2007,"WD ","Normal"
1179,110000,20,"RL",80,8240,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","1Story",6,6,1960,1960,"Hip","CompShg","HdBoard","HdBoard","SomeAggedLvls",198,"TA","TA","CBlock","TA","TA","Unf",0,0,1179,1179,"GasA","Gd","Y",1179,0,0,0,0,1,0,2,1,"TA",5,"SomeAggedLvls",0,"Attchd",1960,"Fin",2,622,"TA","TA","SomeAggedLvls",0,0,0,0,0,0,0,6,2007,"WD ","Normal"
1044,133500,80,"RL",65,6285,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","SomeAggedLvls",6,6,1976,1976,"Gable","CompShg","HdBoard","SomeAggedLvls","None",0,"TA","SomeAggedLvls","CBlock","TA","TA","GLQ",504,0,456,960,"GasA","TA","Y",1044,0,0,1,0,1,0,3,1,"TA",7,"Typ",1,"Detchd",1976,"Unf",2,528,"TA","SomeAggedLvls","Y",228,0,0,0,0,0,0,4,2007,"WD ","Normal"
1125,155000,20,"RL",74,8536,"Pave","Reg","Lvl","Corner","Gtl","SomeAggedLvls","Norm","Norm","1Fam","1Story",5,5,2006,2007,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","Unf",0,0,1125,1125,"GasA","Gd","Y",1125,0,0,0,0,1,1,2,1,"TA",5,"Typ",0,"Attchd",2007,"Unf",2,430,"TA","TA","Y",80,64,0,0,0,0,0,4,2007,"SomeAggedLvls","SomeAggedLvls"
1090,157000,20,"RL",60,7024,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","1Story",5,5,2005,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","SomeAggedLvls","SomeAggedLvls","ALQ",980,0,110,1090,"GasA","Gd","Y",1090,0,0,1,0,1,1,2,1,"TA",5,"Typ",0,"Attchd",2005,"Fin",2,450,"TA","TA","Y",0,49,0,0,0,0,0,6,2007,"WD ","Normal"
1408,171500,60,"RL",60,7023,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","2Story",5,5,2005,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","SomeAggedLvls","GLQ",611,0,123,734,"GasA","Gd","Y",734,674,0,1,0,2,1,3,1,"TA",6,"Typ",0,"SomeAggedLvls",2005,"Fin",2,489,"TA","TA","Y",0,85,0,0,0,0,0,5,2007,"WD ","Normal"
5095,183850,20,"RL",128,39290,"Pave","IR1","SomeAggedLvls","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","1Story",10,5,2008,2009,"Hip","CompShg","SomeAggedLvls","SomeAggedLvls","SomeAggedLvls",1224,"SomeAggedLvls","TA","PConc","SomeAggedLvls","TA","GLQ",4010,0,1085,5095,"GasA","Ex","Y",5095,0,0,1,1,2,1,2,1,"SomeAggedLvls",15,"Typ",2,"Attchd",2008,"Fin",3,1154,"TA","TA","Y",546,484,0,0,0,0,17000,10,2007,"SomeAggedLvls","SomeAggedLvls"
4676,184750,60,"RL",130,40094,"Pave","IR1","SomeAggedLvls","Inside","Gtl","SomeAggedLvls","SomeAggedLvls","SomeAggedLvls","1Fam","2Story",10,5,2007,2008,"Hip","CompShg","SomeAggedLvls","SomeAggedLvls","SomeAggedLvls",762,"SomeAggedLvls","TA","PConc","SomeAggedLvls","TA","GLQ",2260,0,878,3138,"GasA","Ex","Y",3138,1538,0,1,0,3,1,3,1,"SomeAggedLvls",11,"Typ",1,"SomeAggedLvls",2007,"Fin",3,884,"TA","TA","Y",208,406,0,0,0,0,0,10,2007,"SomeAggedLvls","SomeAggedLvls"
1072,140000,180,"RM",35,3675,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","SomeAggedLvls","SomeAggedLvls",6,5,2005,2005,"Gable","CompShg","VinylSd","VinylSd","SomeAggedLvls",76,"TA","TA","PConc","Gd","TA","GLQ",467,0,80,547,"GasA","Ex","Y",1072,0,0,1,0,1,0,2,1,"Gd",5,"Typ",0,"SomeAggedLvls",2005,"Fin",2,525,"TA","TA","Y",0,44,0,0,0,0,0,5,2007,"WD ","Normal"
960,131750,20,"RL",64,6400,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","1Story",5,7,1959,2000,"Gable","CompShg","SomeAggedLvls","SomeAggedLvls","None",0,"TA","TA","CBlock","TA","TA","SomeAggedLvls",77,831,52,960,"GasA","Ex","Y",960,0,0,1,0,1,0,2,1,"SomeAggedLvls",4,"Typ",0,"Detchd",1959,"Unf",1,392,"TA","TA","Y",144,0,35,0,0,0,0,12,2007,"WD ","Normal"
948,111000,20,"RL",75,10215,"Pave","Reg","SomeAggedLvls","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","1Story",4,5,1954,1954,"Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace",132,"TA","TA","PConc","TA","TA","ALQ",492,0,372,864,"GasA","Ex","Y",948,0,0,0,0,1,0,3,1,"TA",5,"Typ",0,"Attchd",1954,"Unf",1,248,"TA","TA","Y",0,0,0,0,0,0,0,2,2007,"WD ","Normal"
865,108500,40,"RL",62,10042,"Pave","Reg","SomeAggedLvls","Corner","Gtl","SomeAggedLvls","Norm","Norm","1Fam","1.5Fin",6,8,1920,1995,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","TA","TA","SomeAggedLvls",144,278,238,660,"GasA","TA","Y",740,125,0,1,0,1,0,2,1,"TA",4,"Typ",1,"Detchd",1920,"Unf",1,216,"TA","TA","Y",0,0,84,0,0,0,0,8,2007,"WD ","Normal"
